Id,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country
40026,31,Federal-gov,101345,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Female,0,0,40,United-States
40027,55,Private,97197,Some-college,10,Divorced,Sales,Not-in-family,White,Female,0,0,50,United-States
40028,65,Private,94552,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States
40029,33,Private,209101,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States
40033,20,Private,216472,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,25,United-States
40038,31,Federal-gov,168312,Assoc-voc,11,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States
40039,36,Private,34744,Assoc-acdm,12,Divorced,Other-service,Unmarried,White,Female,0,0,37,United-States
40040,31,Self-emp-not-inc,161745,Bachelors,13,Married-spouse-absent,Exec-managerial,Not-in-family,White,Male,0,1980,60,United-States
40041,39,Private,126569,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,Poland
40042,21,Private,143184,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,40,United-States
40043,44,Private,45093,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,70,United-States
40045,20,Private,236601,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,20,United-States
40046,40,Private,200766,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,Black,Male,14344,0,40,United-States
40047,30,Private,114691,Bachelors,13,Never-married,Adm-clerical,Other-relative,White,Male,0,0,40,United-States
40049,37,Local-gov,116736,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
40050,37,Private,138105,HS-grad,9,Separated,Craft-repair,Unmarried,White,Female,0,0,40,United-States
40051,46,Private,96773,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
40054,28,Private,173944,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
40055,31,Private,229636,1st-4th,2,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,2042,40,Mexico
40056,39,Private,230467,Bachelors,13,Never-married,Sales,Own-child,White,Male,0,1092,40,Germany
40057,24,Private,86745,Bachelors,13,Married-civ-spouse,Prof-specialty,Other-relative,Asian-Pac-Islander,Female,0,0,40,Philippines
40058,27,Private,210313,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,Guatemala
40059,33,Private,194901,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,45,United-States
40060,31,Private,110643,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
40062,62,,190873,Bachelors,13,Married-civ-spouse,,Wife,White,Female,0,0,40,United-States
40063,34,Private,366898,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Germany
40064,19,Private,277695,Preschool,1,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,50,Mexico
40065,28,Self-emp-not-inc,228043,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0,0,48,United-States
40066,26,Private,248612,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Male,0,0,30,United-States
40067,61,Private,130684,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,42,United-States
40068,47,Self-emp-not-inc,149218,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,35,United-States
40069,35,Private,223514,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0,0,40,United-States
40070,39,Local-gov,166497,HS-grad,9,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States
40072,40,Private,193882,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States
40073,49,Self-emp-not-inc,259087,11th,7,Widowed,Craft-repair,Unmarried,White,Female,0,0,40,
40074,47,Private,257824,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States
40075,21,Private,154192,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States
40077,54,Local-gov,168212,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,40,United-States
40078,30,Private,77266,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States
40081,48,Private,95388,Some-college,10,Never-married,Exec-managerial,Not-in-family,Black,Female,0,0,40,United-States
40082,47,Private,246396,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,Mexico
40084,39,Local-gov,352628,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Wife,White,Female,0,0,50,United-States
40085,36,Self-emp-not-inc,177907,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States
40086,32,Private,77634,11th,7,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,45,United-States
40087,42,Private,184837,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,7298,0,40,United-States
40088,42,Federal-gov,208470,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States
40089,23,Private,238179,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,2339,45,United-States
40091,44,Local-gov,185267,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1902,40,United-States
40093,25,Private,264055,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States
40094,46,Private,256522,1st-4th,2,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,Puerto-Rico
40095,47,Self-emp-inc,120131,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,Cuba
40097,25,Private,193820,Masters,14,Never-married,Prof-specialty,Own-child,White,Female,0,0,35,United-States
40099,21,Private,179720,HS-grad,9,Never-married,Other-service,Other-relative,White,Female,0,0,30,United-States
40100,26,,228457,11th,7,Never-married,,Not-in-family,White,Male,0,0,40,United-States
40102,39,Private,191807,HS-grad,9,Never-married,Machine-op-inspct,Unmarried,White,Male,0,0,48,United-States
40103,22,Private,300871,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States
40105,31,Private,316672,HS-grad,9,Never-married,Other-service,Unmarried,White,Female,0,0,40,Mexico
40107,90,Private,206667,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States
40108,28,Private,183151,11th,7,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,7688,0,40,United-States
40109,26,Private,125089,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States
40113,47,Private,344916,Assoc-acdm,12,Divorced,Transport-moving,Not-in-family,Black,Male,0,0,40,United-States
40114,19,Private,405526,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States
40115,35,Private,115803,11th,7,Divorced,Transport-moving,Not-in-family,White,Male,0,0,40,United-States
40118,36,Private,187847,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,40,United-States
40119,62,Private,185503,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States
40120,41,Private,145175,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,3103,0,40,United-States
40121,24,Private,211345,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,40,Mexico
40124,62,Private,41718,10th,6,Married-civ-spouse,Sales,Husband,White,Male,0,0,35,United-States
40125,30,Private,226296,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States
40126,52,Private,225317,5th-6th,3,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Mexico
40127,40,Private,174090,Assoc-voc,11,Never-married,Sales,Unmarried,White,Female,4687,0,50,United-States
40128,43,Private,143046,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,40,Greece
40129,25,Private,167031,Some-college,10,Never-married,Other-service,Other-relative,Other,Female,0,0,25,Ecuador
40134,43,,174662,Some-college,10,Divorced,,Not-in-family,White,Female,0,0,40,United-States
40135,48,Private,255439,Some-college,10,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States
40136,66,,177351,Bachelors,13,Married-civ-spouse,,Husband,White,Male,0,2174,40,United-States
40137,42,Self-emp-inc,78765,Some-college,10,Divorced,Exec-managerial,Unmarried,White,Male,0,0,90,United-States
40138,42,Private,275677,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,50,United-States
40139,28,Private,378460,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male,10520,0,60,United-States
40141,34,Private,87218,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1887,50,United-States
40142,33,Private,219619,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,40,United-States
40144,58,Private,162970,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,1977,60,United-States
40145,17,Private,33138,12th,8,Never-married,Sales,Own-child,White,Male,0,0,40,United-States
40146,27,Self-emp-inc,217848,12th,8,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States
40147,24,Private,83783,Bachelors,13,Never-married,Tech-support,Own-child,White,Female,0,0,40,United-States
40148,31,Private,82393,Some-college,10,Married-civ-spouse,Other-service,Other-relative,Asian-Pac-Islander,Male,0,0,30,Philippines
40149,37,Private,97925,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States
40151,58,Private,310085,5th-6th,3,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States
40152,29,Private,222249,HS-grad,9,Never-married,Adm-clerical,Other-relative,White,Female,0,0,40,United-States
40153,33,Private,433375,1st-4th,2,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,35,Mexico
40154,41,Private,192602,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
40155,31,Private,183043,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,48,United-States
40156,65,Self-emp-inc,338316,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States
40157,43,Self-emp-not-inc,160369,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,65,United-States
40158,39,State-gov,222530,Some-college,10,Never-married,Prof-specialty,Not-in-family,Black,Female,0,1590,40,United-States
40159,19,Private,63814,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,18,United-States
40164,76,,135039,HS-grad,9,Married-civ-spouse,,Husband,White,Male,0,0,20,United-States
40165,23,Private,386019,9th,5,Never-married,Farming-fishing,Unmarried,White,Male,0,0,70,United-States
40166,27,Private,588905,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
40167,55,Self-emp-inc,392325,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,99999,0,60,United-States
40168,23,Federal-gov,163870,Some-college,10,Never-married,Armed-Forces,Other-relative,White,Male,0,0,40,United-States
40169,33,Private,124407,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States
40170,37,Self-emp-not-inc,265266,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,Cuba
40171,18,,192321,Some-college,10,Never-married,,Own-child,White,Male,0,0,40,United-States
40172,26,Private,75654,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,55,United-States
40173,31,Private,163516,Some-college,10,Widowed,Adm-clerical,Unmarried,White,Female,0,0,40,United-States
40174,37,Private,82521,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,40,United-States
40175,48,Private,248164,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,4386,0,50,United-States
40176,41,Private,209899,HS-grad,9,Separated,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States
40178,18,Private,218100,11th,7,Never-married,Sales,Own-child,White,Female,0,0,25,United-States
40180,45,Private,357540,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,2002,55,United-States
40182,39,Private,172538,HS-grad,9,Never-married,Machine-op-inspct,Unmarried,White,Male,0,0,40,United-States
40185,43,Private,162887,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,40,United-States
40186,37,Local-gov,174924,Some-college,10,Divorced,Protective-serv,Unmarried,White,Male,0,0,48,Germany
40188,20,Self-emp-not-inc,188274,Some-college,10,Never-married,Prof-specialty,Own-child,White,Male,0,0,10,United-States
40189,24,Private,89154,9th,5,Never-married,Other-service,Not-in-family,White,Male,0,0,40,El-Salvador
40190,23,Private,122272,HS-grad,9,Never-married,Craft-repair,Own-child,White,Female,0,0,40,United-States
40193,42,Self-emp-not-inc,269733,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,99999,0,80,United-States
40194,41,Private,30126,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,45,United-States
40195,26,Private,53833,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,42,United-States
40197,30,State-gov,193380,Bachelors,13,Never-married,Prof-specialty,Other-relative,White,Male,0,0,35,United-States
40198,33,Private,130021,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States
40199,34,Private,253616,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States
40200,28,Self-emp-not-inc,146949,10th,6,Never-married,Sales,Own-child,White,Male,0,0,80,United-States
40201,81,Self-emp-not-inc,137018,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,20,United-States
40202,64,Self-emp-not-inc,30310,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,60,United-States
40207,38,Private,174242,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States
40209,45,Private,102288,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States
40210,34,Private,561334,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States
40211,18,,256179,Some-college,10,Never-married,,Own-child,White,Male,594,0,10,United-States
40213,36,Private,35429,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States
40214,23,Private,218782,10th,6,Never-married,Handlers-cleaners,Other-relative,Other,Male,0,0,40,United-States
40216,26,Private,56929,Bachelors,13,Never-married,Exec-managerial,Not-in-family,Black,Male,0,0,50,
40218,42,Private,238384,HS-grad,9,Divorced,Tech-support,Unmarried,White,Female,0,0,36,United-States
40220,40,Private,191544,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,35,United-States
40221,41,Self-emp-not-inc,390369,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,58,United-States
40222,48,,151584,Some-college,10,Never-married,,Not-in-family,White,Male,8614,0,60,United-States
40223,43,Self-emp-inc,35662,Doctorate,16,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,70,United-States
40224,49,Private,129513,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States
40227,56,Private,56331,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,32,United-States
40228,54,,32385,HS-grad,9,Divorced,,Not-in-family,White,Female,0,0,30,United-States
40230,55,State-gov,256335,Bachelors,13,Divorced,Exec-managerial,Unmarried,Black,Male,0,0,40,United-States
40231,31,Local-gov,498267,HS-grad,9,Separated,Other-service,Own-child,Black,Male,0,0,40,United-States
40232,31,Private,295922,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States
40233,46,Private,270565,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States
40234,36,Private,186934,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States
40235,46,Local-gov,93639,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States
40237,57,Private,165695,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,
40238,33,Private,91811,HS-grad,9,Separated,Transport-moving,Not-in-family,White,Male,0,0,40,United-States
40240,51,Private,50459,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1740,40,United-States
40241,50,Private,240496,Some-college,10,Divorced,Tech-support,Not-in-family,White,Female,0,0,36,United-States
40242,23,Private,217961,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,15,United-States
40244,27,,251854,Bachelors,13,Married-civ-spouse,,Wife,Black,Female,0,0,35,
40248,50,Private,133963,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,1977,40,United-States
40251,49,Local-gov,52590,HS-grad,9,Widowed,Protective-serv,Not-in-family,Black,Male,0,0,40,United-States
40252,42,Private,188615,Some-college,10,Separated,Prof-specialty,Not-in-family,White,Male,0,2231,50,Canada
40253,48,Private,171095,Assoc-acdm,12,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,England
40254,45,Self-emp-inc,208802,Prof-school,15,Divorced,Prof-specialty,Unmarried,White,Male,25236,0,36,United-States
40255,36,Private,307520,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,Asian-Pac-Islander,Female,0,0,40,Philippines
40256,39,Private,175681,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,60,
40257,46,Private,58683,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,55,United-States
40259,24,Private,110371,HS-grad,9,Divorced,Protective-serv,Not-in-family,White,Male,0,0,40,United-States
40260,56,Private,209280,HS-grad,9,Separated,Sales,Unmarried,Black,Female,0,0,16,United-States
40261,60,,41553,Some-college,10,Widowed,,Not-in-family,Black,Female,0,0,40,United-States
40262,52,Private,176124,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States
40263,22,Private,382199,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States
40264,25,Private,390657,Some-college,10,Never-married,Other-service,Not-in-family,Black,Male,0,0,40,United-States
40265,27,Private,78529,HS-grad,9,Never-married,Transport-moving,Own-child,White,Female,0,0,15,United-States
40267,36,Private,58337,10th,6,Never-married,Sales,Unmarried,White,Female,0,0,35,
40268,53,Private,113995,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States
40269,35,Private,46385,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,5178,0,90,United-States
40272,56,Private,231781,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States
40274,38,Local-gov,147258,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,0,0,40,United-States
40275,42,Private,344624,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,1902,50,United-States
40277,18,Private,194561,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,12,United-States
40281,21,State-gov,142766,Some-college,10,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,United-States
40282,80,,174995,HS-grad,9,Married-civ-spouse,,Husband,White,Male,0,0,8,Canada
40283,33,Private,205152,Assoc-voc,11,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,55,United-States
40284,36,Private,129573,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States
40287,56,Private,193130,Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,16,United-States
40289,30,Private,288419,5th-6th,3,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Mexico
40290,43,Self-emp-not-inc,150528,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,30,United-States
40292,52,Local-gov,187830,HS-grad,9,Divorced,Tech-support,Unmarried,White,Male,4934,0,36,United-States
40293,42,State-gov,248406,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,38,United-States
40294,38,Private,78247,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
40296,36,State-gov,98037,Assoc-voc,11,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0,0,40,United-States
40298,39,Self-emp-not-inc,597843,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,50,Columbia
40299,37,Private,210945,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,24,United-States
40300,30,Private,142675,12th,8,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States
40302,28,Private,216479,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States
40303,19,Private,184710,Some-college,10,Never-married,Tech-support,Own-child,White,Male,0,0,30,United-States
40304,48,Private,316101,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States
40306,54,,133963,HS-grad,9,Widowed,,Own-child,White,Female,0,0,40,United-States
40307,22,,88126,Some-college,10,Never-married,,Own-child,White,Male,0,0,40,United-States
40309,35,Self-emp-not-inc,176101,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,80,United-States
40310,40,Private,103513,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States
40311,77,Self-emp-not-inc,72931,7th-8th,4,Married-spouse-absent,Adm-clerical,Not-in-family,White,Male,0,0,20,Italy
40312,38,Private,162551,HS-grad,9,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,0,0,35,Hong
40315,65,Private,169047,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,10,United-States
40318,48,State-gov,353824,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,72,United-States
40319,18,Self-emp-inc,352640,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,20,United-States
40322,33,Self-emp-not-inc,295591,1st-4th,2,Married-spouse-absent,Craft-repair,Not-in-family,White,Male,0,0,40,Mexico
40323,38,Self-emp-inc,54953,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,38,United-States
40324,56,Private,204254,10th,6,Divorced,Other-service,Unmarried,Black,Female,0,0,45,United-States
40325,32,Private,197325,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
40326,64,Private,271094,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,20,United-States
40327,76,,173542,Bachelors,13,Married-civ-spouse,,Husband,White,Male,0,0,10,United-States
40328,26,Private,354784,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,20,United-States
40330,36,Private,195148,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,United-States
40332,49,Private,230796,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0,0,40,United-States
40333,27,Private,341672,Some-college,10,Never-married,Adm-clerical,Other-relative,Asian-Pac-Islander,Male,0,0,40,India
40335,61,Private,153790,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0,0,40,United-States
40336,38,Private,44780,Bachelors,13,Married-civ-spouse,Sales,Wife,White,Female,0,0,8,United-States
40337,19,Private,43003,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,20,United-States
40340,41,Self-emp-inc,117721,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,65,United-States
40341,32,Local-gov,144949,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States
40342,45,Private,28119,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,7,United-States
40346,22,,195532,HS-grad,9,Never-married,,Own-child,White,Female,0,0,40,United-States
40347,49,Private,173503,12th,8,Divorced,Other-service,Unmarried,White,Female,0,0,45,United-States
40351,77,,153113,Prof-school,15,Married-civ-spouse,,Husband,White,Male,1455,0,25,United-States
40352,43,State-gov,99185,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States
40353,35,Private,220943,HS-grad,9,Divorced,Other-service,Unmarried,Black,Female,0,1594,40,United-States
40356,33,Private,405913,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,Peru
40358,37,Private,167482,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States
40359,36,State-gov,119272,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,7298,0,40,United-States
40363,63,Private,113756,HS-grad,9,Never-married,Exec-managerial,Own-child,White,Female,0,0,40,United-States
40364,33,Private,149910,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,Black,Female,0,0,40,United-States
40365,42,Local-gov,150533,Masters,14,Married-civ-spouse,Protective-serv,Husband,White,Male,7688,0,35,United-States
40366,52,Private,94988,5th-6th,3,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,50,United-States
40367,22,State-gov,178818,Some-college,10,Never-married,Prof-specialty,Own-child,White,Female,0,0,20,United-States
40368,23,Private,230824,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States
40369,33,Private,323985,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,5,United-States
40370,24,Private,155066,Assoc-voc,11,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States
40371,55,Local-gov,123382,Assoc-voc,11,Separated,Prof-specialty,Unmarried,Black,Female,0,0,35,United-States
40374,30,Private,207937,Prof-school,15,Divorced,Prof-specialty,Not-in-family,White,Male,10520,0,50,United-States
40375,61,Local-gov,34632,Bachelors,13,Divorced,Other-service,Not-in-family,White,Male,0,0,30,United-States
40376,65,Private,192133,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,2290,0,40,Greece
40378,28,Self-emp-inc,31717,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States
40379,39,Private,177140,HS-grad,9,Separated,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States
40381,43,Private,184099,Assoc-acdm,12,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States
40382,40,Private,135384,HS-grad,9,Separated,Machine-op-inspct,Unmarried,Black,Female,0,0,40,United-States
40383,35,,98080,Prof-school,15,Never-married,,Not-in-family,Asian-Pac-Islander,Male,4787,0,45,Japan
40384,44,Local-gov,56651,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,52,United-States
40385,33,Self-emp-not-inc,361497,HS-grad,9,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States
40386,64,Private,256019,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,35,United-States
40388,24,Private,112137,Bachelors,13,Never-married,Sales,Own-child,Asian-Pac-Islander,Female,0,0,50,South
40389,31,Private,198069,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,24,United-States
40390,30,Private,373914,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
40391,36,Private,107125,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,50,United-States
40392,47,Private,108510,10th,6,Married-civ-spouse,Sales,Husband,White,Male,0,0,65,United-States
40393,17,Private,58037,10th,6,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States
40394,30,Private,159589,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1848,50,United-States
40395,40,Private,192344,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States
40398,36,Private,242713,HS-grad,9,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,40,
40399,43,Private,250802,Some-college,10,Divorced,Craft-repair,Unmarried,White,Male,0,0,35,United-States
40400,64,Private,135527,Assoc-voc,11,Divorced,Tech-support,Not-in-family,White,Female,0,0,40,United-States
